Customer_ID,Count,Quarter,Referred_a_Friend,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,trans_ID
2190-BCXEC,1,Q3,True,10,40,None,True,39.97,True,True,Fiber Optic,17.0,False,False,False,True,False,False,False,True,Month-to-Month,True,Credit Card,78.85,3126.85,0.0,0.0,1598.8,4725.65,131
6227-FBDXH,1,Q3,True,10,69,Offer A,True,3.81,True,True,Fiber Optic,4.0,False,False,True,False,True,True,True,True,One Year,False,Bank Withdrawal,99.5,6841.45,0.0,0.0,262.89,7104.34,132
2911-WDXMV,1,Q3,False,0,18,Offer D,True,41.08,True,True,Fiber Optic,48.0,False,False,True,False,False,False,False,True,Month-to-Month,True,Credit Card,80.55,1406.65,0.0,0.0,739.44,2146.09,133
4547-FZJWE,1,Q3,True,5,55,None,True,36.17,False,True,DSL,69.0,True,False,False,False,False,True,True,False,One Year,False,Credit Card,59.45,3157.0,0.0,40.0,1989.35,5186.35,134
7422-WNBTY,1,Q3,True,5,33,None,True,31.76,True,True,Fiber Optic,7.0,False,True,True,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,93.35,3092.0,0.0,0.0,1048.08,4140.08,135
0842-IWYCP,1,Q3,False,0,46,None,True,40.32,False,True,Cable,51.0,False,False,False,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,44.95,2168.9,0.0,0.0,1854.72,4023.62,136
3521-HTQTV,1,Q3,False,0,34,None,True,20.47,True,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,26.1,980.35,0.0,0.0,695.98,1676.33,137
3744-ZBHON,1,Q3,False,0,3,None,True,31.81,False,False,None,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Bank Withdrawal,20.2,65.95,0.0,0.0,95.43,161.38,138
3373-DIUUN,1,Q3,True,6,30,None,True,40.0,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,21.25,711.9,0.0,0.0,1200.0,1911.9,139
8383-SGHJU,1,Q3,False,0,33,None,True,10.28,True,True,Cable,7.0,True,False,False,True,False,False,False,True,One Year,False,Bank Withdrawal,59.4,1952.8,0.0,0.0,339.24,2292.04,140
7607-QKKTJ,1,Q3,True,6,45,None,True,33.45,True,True,Fiber Optic,69.0,False,True,True,False,False,True,True,False,One Year,True,Credit Card,95.0,4368.85,0.0,60.0,1505.25,5934.1,141
7707-PYBBH,1,Q3,False,0,40,None,True,36.98,False,True,DSL,21.0,True,True,False,True,False,False,False,True,Month-to-Month,True,Credit Card,61.9,2647.1,0.0,0.0,1479.2,4126.3,142
8984-HPEMB,1,Q3,False,0,71,Offer A,True,17.9,True,True,Fiber Optic,21.0,True,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,118.65,8477.6,0.0,0.0,1270.9,9748.5,143
4139-DETXS,1,Q3,False,0,72,Offer A,False,0.0,False,True,DSL,6.0,True,True,True,True,True,True,True,True,Two Year,False,Bank Withdrawal,64.45,4528.0,0.0,0.0,0.0,4528.0,144
9779-DPNEJ,1,Q3,True,5,22,Offer D,True,33.46,False,True,Fiber Optic,29.0,False,False,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,80.15,1790.65,0.0,0.0,736.12,2526.77,145
9805-FILKB,1,Q3,True,6,46,None,True,4.72,False,False,None,0.0,False,False,False,False,False,False,False,False,One Year,True,Bank Withdrawal,20.2,845.6,0.0,0.0,217.12,1062.72,146
5793-YOLJN,1,Q3,True,8,55,Offer B,True,38.51,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,21.0,1210.3,0.0,0.0,2118.05,3328.35,147
0673-IGUQO,1,Q3,False,0,1,None,True,30.09,False,False,None,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,20.45,20.45,0.0,0.0,30.09,50.54,148
4123-FCVCB,1,Q3,False,0,12,Offer D,True,49.25,True,True,DSL,47.0,False,False,False,True,True,True,True,True,One Year,True,Credit Card,75.85,854.45,0.0,0.0,591.0,1445.45,149
8819-IMISP,1,Q3,False,0,31,None,True,37.07,True,True,Fiber Optic,23.0,False,True,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,80.45,2429.1,0.0,0.0,1149.17,3578.27,150
8311-UEUAB,1,Q3,True,5,67,Offer A,True,1.36,True,True,DSL,82.0,True,False,False,False,True,True,True,True,Two Year,True,Bank Withdrawal,75.5,5229.45,0.0,0.0,91.12,5320.57,151
5858-EAFCZ,1,Q3,False,0,1,None,True,23.34,False,True,DSL,16.0,False,False,False,False,False,False,False,True,Month-to-Month,False,Credit Card,44.45,44.45,0.0,0.0,23.34,67.79,152
1163-ONYEY,1,Q3,True,4,41,Offer B,True,28.55,True,True,Cable,20.0,True,True,True,False,True,False,False,True,Month-to-Month,True,Credit Card,74.55,3023.55,0.0,0.0,1170.55,4194.1,153
5656-MJEFC,1,Q3,True,10,42,Offer B,False,0.0,False,True,Cable,8.0,True,False,True,True,True,False,False,True,Two Year,False,Credit Card,48.15,2032.3,0.0,0.0,0.0,2032.3,154
6082-OQFBA,1,Q3,True,2,23,Offer D,True,24.88,False,False,None,0.0,False,False,False,False,False,False,False,False,One Year,False,Mailed Check,19.65,436.9,0.0,0.0,572.24,1009.14,155
8974-OVACP,1,Q3,False,0,1,None,True,27.59,False,False,None,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Mailed Check,20.15,20.15,0.0,0.0,27.59,47.74,156
4010-YLMVT,1,Q3,False,0,56,Offer B,True,24.77,True,True,Fiber Optic,51.0,True,True,False,False,True,True,True,True,Month-to-Month,True,Credit Card,106.6,5893.95,0.0,0.0,1387.12,7281.07,157
1379-FRVEB,1,Q3,False,0,15,Offer D,True,30.22,True,True,Fiber Optic,12.0,False,True,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,91.0,1430.05,0.0,0.0,453.3,1883.35,158
8612-GXIDD,1,Q3,True,8,12,Offer D,True,44.12,True,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,True,Bank Withdrawal,25.4,313.0,0.0,0.0,529.44,842.44,159
6288-CHQJB,1,Q3,True,3,54,Offer B,True,28.17,False,True,DSL,76.0,True,False,True,True,False,True,True,True,Two Year,False,Bank Withdrawal,69.95,3871.85,0.0,0.0,1521.18,5393.03,160
8160-HOWOX,1,Q3,False,0,7,None,True,48.16,False,True,DSL,85.0,False,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,66.85,458.1,0.0,0.0,337.12,795.22,161
6648-INWPS,1,Q3,True,4,16,Offer D,True,38.55,False,False,None,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Bank Withdrawal,20.15,341.35,0.0,0.0,616.8,958.15,162
4223-BKEOR,1,Q3,False,0,21,Offer D,True,30.88,False,True,DSL,15.0,True,False,True,False,False,True,True,True,One Year,False,Mailed Check,64.85,1336.8,0.0,0.0,648.48,1985.28,163
1763-WQFUK,1,Q3,False,0,3,None,True,26.38,False,True,DSL,25.0,False,False,False,True,False,False,False,True,Month-to-Month,True,Mailed Check,50.5,147.75,0.0,0.0,79.14,226.89,164
1391-UBDAR,1,Q3,False,0,11,Offer D,True,18.33,False,True,Fiber Optic,76.0,False,False,True,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,72.9,818.45,0.0,0.0,201.63,1020.08,165
8894-JVDCV,1,Q3,False,0,62,Offer B,True,36.84,True,True,Fiber Optic,13.0,True,True,True,True,True,True,True,True,One Year,True,Credit Card,115.05,7133.45,0.0,0.0,2284.08,9417.53,166
2023-VQFDL,1,Q3,False,0,18,Offer D,True,33.16,False,False,None,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Bank Withdrawal,19.0,348.8,0.0,0.0,596.88,945.68,167
1345-GKDZZ,1,Q3,False,0,6,None,True,17.53,False,False,None,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,19.55,128.6,0.0,0.0,105.18,233.78,168
2014-MKGMH,1,Q3,False,0,46,Offer B,True,27.97,True,True,Fiber Optic,22.0,False,False,True,False,True,True,True,True,One Year,True,Bank Withdrawal,101.1,4674.4,0.0,0.0,1286.62,5961.02,169
5628-FCGYG,1,Q3,False,0,21,None,True,49.05,True,True,Fiber Optic,9.0,False,False,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,84.1,1737.45,0.0,0.0,1030.05,2767.5,170
2560-WBWXF,1,Q3,False,0,68,None,True,37.79,True,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,True,Bank Withdrawal,24.15,1498.85,0.0,0.0,2569.72,4068.57,171
0248-IPDFW,1,Q3,False,0,1,None,True,29.13,True,True,Cable,51.0,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,50.1,50.1,0.0,0.0,29.13,79.23,172
7978-DKUQH,1,Q3,True,7,25,None,True,37.1,False,True,Fiber Optic,82.0,False,False,True,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,74.6,1797.75,0.0,0.0,927.5,2725.25,173
4335-UPJSI,1,Q3,False,0,24,None,True,34.24,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Mailed Check,19.75,498.1,0.0,0.0,821.76,1319.86,174
1784-EZDKJ,1,Q3,True,3,51,Offer B,True,29.4,True,True,Fiber Optic,21.0,False,True,True,False,True,True,True,False,One Year,True,Bank Withdrawal,106.8,5498.8,0.0,140.0,1499.4,7138.2,175
9297-FVVDH,1,Q3,True,2,57,Offer B,True,10.05,True,True,DSL,16.0,True,False,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,84.5,4845.4,0.0,0.0,572.85,5418.25,176
8007-YYPWD,1,Q3,False,0,15,None,True,40.97,True,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,25.05,369.1,0.0,0.0,614.55,983.65,177
7101-HRBLJ,1,Q3,True,9,72,None,True,16.05,False,True,Cable,46.0,True,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,83.7,6096.9,0.0,0.0,1155.6,7252.5,178
6635-CPNUN,1,Q3,True,10,28,None,True,33.57,True,True,Fiber Optic,52.0,False,True,True,False,True,False,False,True,Month-to-Month,False,Credit Card,96.6,2684.35,0.0,0.0,939.96,3624.31,179
5453-YBTWV,1,Q3,True,10,70,None,True,49.67,False,True,Fiber Optic,19.0,True,True,True,True,True,False,False,True,Two Year,True,Credit Card,101.1,6994.8,0.0,0.0,3476.9,10471.7,180
5039-LZRQT,1,Q3,False,0,13,None,True,26.57,False,False,None,0.0,False,False,False,False,False,False,False,False,One Year,False,Mailed Check,20.2,273.25,0.0,0.0,345.41,618.66,181
6418-PIQSP,1,Q3,True,6,62,Offer B,True,13.32,False,True,Cable,22.0,True,False,True,True,True,True,True,True,Two Year,False,Mailed Check,81.0,4985.9,0.0,0.0,825.84,5811.74,182
8220-OCUFY,1,Q3,False,0,21,None,True,7.41,False,True,DSL,51.0,True,False,True,True,False,False,False,True,One Year,True,Bank Withdrawal,60.25,1258.35,0.0,0.0,155.61,1413.96,183
3995-WFCSM,1,Q3,False,0,2,None,True,15.25,False,True,DSL,82.0,False,False,True,False,False,True,True,True,Month-to-Month,False,Bank Withdrawal,60.85,111.4,0.0,0.0,30.5,141.9,184
1895-QTKDO,1,Q3,False,0,1,None,True,45.59,False,True,DSL,5.0,False,False,False,False,False,False,False,True,Month-to-Month,False,Credit Card,43.95,43.95,0.0,0.0,45.59,89.54,185
2038-OEQZH,1,Q3,False,0,4,None,True,44.36,False,True,Fiber Optic,20.0,False,False,True,False,False,True,True,True,Month-to-Month,False,Bank Withdrawal,86.05,308.1,0.0,0.0,177.44,485.54,186
1178-PZGAB,1,Q3,False,0,19,None,True,18.57,False,False,None,0.0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,20.25,383.65,0.0,0.0,352.83,736.48,187
2626-VEEWG,1,Q3,True,6,67,None,True,5.48,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,19.4,1284.2,0.0,0.0,367.16,1651.36,188
1657-DYMBM,1,Q3,True,8,53,Offer B,True,34.46,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.9,1110.05,0.0,0.0,1826.38,2936.43,189
7311-MQJCH,1,Q3,False,0,5,None,True,37.97,False,False,None,0.0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,19.55,99.6,0.0,0.0,189.85,289.45,190
1136-XGEQU,1,Q3,True,9,50,Offer B,True,46.49,True,True,DSL,11.0,False,True,True,True,True,True,True,True,One Year,True,Credit Card,84.15,4164.4,0.0,0.0,2324.5,6488.9,191
2530-FMFXO,1,Q3,True,3,56,Offer B,True,42.16,True,True,Fiber Optic,19.0,False,False,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,103.2,5873.75,0.0,0.0,2360.96,8234.71,192
6844-DZKRF,1,Q3,False,0,2,None,True,6.34,False,True,Cable,28.0,False,False,False,True,False,False,False,False,Month-to-Month,True,Credit Card,50.2,109.25,0.0,10.0,12.68,131.93,193
5970-GHJAW,1,Q3,True,9,46,Offer B,True,26.12,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.95,862.4,0.0,0.0,1201.52,2063.92,194
8879-XUAHX,1,Q3,True,4,71,None,True,6.19,True,True,Fiber Optic,9.0,True,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,116.25,8564.75,0.0,0.0,439.49,9004.24,195
3689-MOZGR,1,Q3,False,0,29,None,False,0.0,False,True,Cable,59.0,False,False,False,True,False,False,False,True,Month-to-Month,True,Bank Withdrawal,31.2,926.2,0.0,0.0,0.0,926.2,196
4195-PNGZS,1,Q3,True,1,69,None,True,33.09,True,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,24.45,1718.2,0.0,0.0,2283.21,4001.41,197
5003-XZWWO,1,Q3,True,4,71,None,True,15.12,True,True,DSL,30.0,False,True,True,True,True,True,True,True,Two Year,False,Credit Card,84.2,5956.85,0.0,0.0,1073.52,7030.37,198
6922-NCEDI,1,Q3,False,0,56,Offer B,True,48.63,False,False,None,0.0,False,False,False,False,False,False,False,False,One Year,True,Mailed Check,21.2,1238.65,0.0,0.0,2723.28,3961.93,199
9891-NQDBD,1,Q3,True,7,28,None,True,43.36,True,False,None,0.0,False,False,False,False,False,False,False,False,One Year,False,Mailed Check,25.55,672.2,0.0,0.0,1214.08,1886.28,200
6131-IUNXN,1,Q3,True,6,19,None,True,46.91,False,False,None,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Mailed Check,20.2,382.2,0.0,0.0,891.29,1273.49,201
8548-AWOFC,1,Q3,True,4,66,None,True,7.67,True,True,DSL,69.0,False,False,False,True,False,True,True,True,Month-to-Month,False,Bank Withdrawal,63.85,4264.6,0.0,0.0,506.22,4770.82,202
9798-DRYDS,1,Q3,True,6,17,None,True,47.59,True,True,DSL,25.0,False,False,True,True,False,False,False,True,One Year,True,Mailed Check,61.95,1070.7,0.0,0.0,809.03,1879.73,203
8532-UEFWH,1,Q3,True,6,52,Offer B,True,49.51,True,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Mailed Check,25.75,1345.85,0.0,0.0,2574.52,3920.37,204
6296-DDOOR,1,Q3,False,0,19,None,True,24.35,False,True,Cable,69.0,False,True,False,False,True,False,False,True,One Year,False,Bank Withdrawal,58.2,1045.25,0.0,0.0,462.65,1507.9,205
7951-VRDVK,1,Q3,False,0,36,None,True,13.9,False,True,Cable,73.0,True,True,True,True,True,True,True,False,One Year,False,Bank Withdrawal,85.85,3003.55,0.0,0.0,500.4,3503.95,206
4815-YOSUK,1,Q3,True,9,72,None,True,41.18,True,True,Fiber Optic,52.0,True,True,True,True,False,True,True,True,One Year,True,Credit Card,104.9,7537.5,0.0,0.0,2964.96,10502.46,207
4365-MSDYN,1,Q3,True,7,8,None,True,22.34,False,False,None,0.0,False,False,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,19.55,161.15,0.0,0.0,178.72,339.87,208
7036-TYDEC,1,Q3,False,0,69,None,True,1.85,True,True,Fiber Optic,13.0,False,False,True,True,True,True,True,True,Two Year,False,Bank Withdrawal,104.0,7028.5,0.0,0.0,127.65,7156.15,209
5802-ADBRC,1,Q3,True,7,50,Offer B,True,20.79,True,True,Fiber Optic,7.0,True,False,True,False,True,True,True,True,One Year,True,Mailed Check,104.4,5232.9,0.0,0.0,1039.5,6272.4,210
8076-FEZKJ,1,Q3,False,0,10,None,True,15.71,False,False,None,0.0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,19.5,225.85,0.0,0.0,157.1,382.95,211
5197-YPYBZ,1,Q3,True,4,12,None,True,39.59,True,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,25.25,274.7,0.0,0.0,475.08,749.78,212
4312-GVYNH,1,Q3,True,8,70,None,False,0.0,False,True,Cable,26.0,True,False,True,True,False,True,True,True,Two Year,True,Bank Withdrawal,49.85,3370.2,0.0,0.0,0.0,3370.2,213
0839-JTCUD,1,Q3,True,9,66,None,True,36.36,True,True,Cable,3.0,True,True,True,True,True,True,True,True,Two Year,False,Credit Card,89.9,5958.85,0.0,0.0,2399.76,8358.61,214
5494-WOZRZ,1,Q3,False,0,71,None,True,38.22,False,True,DSL,23.0,True,False,True,True,True,True,True,True,Two Year,True,Credit Card,82.0,5999.85,0.0,0.0,2713.62,8713.47,215
2234-EOFPT,1,Q3,True,2,72,None,True,29.8,False,True,DSL,14.0,True,True,False,True,True,True,True,False,Two Year,True,Bank Withdrawal,79.35,5753.25,0.0,40.0,2145.6,7938.85,216
8619-IJNDK,1,Q3,True,10,71,None,True,4.71,False,True,DSL,29.0,True,True,True,True,False,False,False,True,Two Year,False,Credit Card,64.05,4492.9,0.0,0.0,334.41,4827.31,217
8378-LKJAF,1,Q3,True,9,38,None,True,24.22,True,True,Fiber Optic,14.0,False,False,True,False,True,True,True,True,Month-to-Month,True,Credit Card,101.15,3956.7,0.0,0.0,920.36,4877.06,218
1153-GNOLC,1,Q3,False,0,33,None,False,0.0,False,True,DSL,30.0,False,True,False,False,True,False,False,True,One Year,True,Bank Withdrawal,39.1,1309.0,0.0,0.0,0.0,1309.0,219
3298-QEICA,1,Q3,True,10,23,None,False,0.0,False,True,DSL,42.0,True,False,False,True,False,False,False,True,Two Year,False,Credit Card,34.6,813.45,0.0,0.0,0.0,813.45,220
0788-DXBFY,1,Q3,True,3,58,Offer B,True,27.93,False,False,None,0.0,False,False,False,False,False,False,False,False,One Year,True,Bank Withdrawal,19.55,1108.8,0.0,0.0,1619.94,2728.74,221
3496-LFSZU,1,Q3,True,2,4,None,True,28.47,False,True,Fiber Optic,5.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Bank Withdrawal,70.5,294.2,0.0,10.0,113.88,418.08,222
5242-UOWHD,1,Q3,True,3,45,Offer B,True,39.03,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,20.35,929.2,0.0,0.0,1756.35,2685.55,223
6479-SZPLM,1,Q3,True,2,36,None,True,32.3,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.45,754.5,0.0,0.0,1162.8,1917.3,224
8097-VBQTZ,1,Q3,False,0,54,Offer B,True,27.62,False,True,Cable,24.0,True,True,False,True,True,False,False,True,Month-to-Month,True,Credit Card,69.9,3883.3,0.0,0.0,1491.48,5374.78,225
4500-HKANN,1,Q3,True,6,23,None,True,13.79,True,True,Cable,17.0,False,True,False,True,False,False,False,True,Two Year,False,Credit Card,59.7,1414.2,0.0,0.0,317.17,1731.37,226
9917-KWRBE,1,Q3,True,8,41,Offer B,True,18.84,True,True,Cable,26.0,True,True,True,False,True,False,False,True,One Year,True,Credit Card,78.35,3211.2,0.0,0.0,772.44,3983.64,227
2212-LYASK,1,Q3,True,3,27,None,False,0.0,False,True,DSL,27.0,False,True,True,False,False,True,True,False,One Year,True,Credit Card,45.85,1246.4,0.0,30.0,0.0,1276.4,228
1393-IMKZG,1,Q3,False,0,1,None,True,2.7,False,True,Fiber Optic,14.0,False,False,False,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,95.85,95.85,0.0,0.0,2.7,98.55,229
8069-RHUXK,1,Q3,True,5,67,None,False,0.0,False,True,Cable,30.0,True,False,False,True,False,False,False,True,Two Year,False,Credit Card,35.7,2545.7,0.0,0.0,0.0,2545.7,230
2908-WGAXL,1,Q3,True,9,56,None,True,29.06,True,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,24.95,1468.9,0.0,0.0,1627.36,3096.26,231
3378-AJRAO,1,Q3,True,7,44,None,True,32.22,True,False,None,0.0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,24.85,1013.6,0.0,0.0,1417.68,2431.28,232
6050-FFXES,1,Q3,True,3,69,None,True,14.69,True,True,Fiber Optic,6.0,False,False,True,True,True,True,True,False,Two Year,False,Bank Withdrawal,105.35,7240.65,0.0,50.0,1013.61,8304.26,233
0362-RAOQO,1,Q3,False,0,40,None,True,26.03,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.65,830.25,0.0,0.0,1041.2,1871.45,234
9554-DFKIC,1,Q3,True,6,30,None,True,12.49,True,True,DSL,19.0,True,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,54.45,1588.7,0.0,0.0,374.7,1963.4,235
5527-ACHSO,1,Q3,False,0,11,None,True,47.61,False,True,DSL,12.0,False,False,False,True,True,True,True,True,Month-to-Month,False,Credit Card,70.5,829.3,0.0,0.0,523.71,1353.01,236
0829-DDVLK,1,Q3,False,0,15,None,True,9.74,False,False,None,0.0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,20.1,302.45,0.0,0.0,146.1,448.55,237
1399-UBQIU,1,Q3,False,0,11,None,True,16.14,False,True,DSL,8.0,False,False,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,69.35,712.25,0.0,0.0,177.54,889.79,238
1813-JLKWR,1,Q3,True,7,64,None,True,23.25,False,False,None,0.0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,19.8,1336.65,0.0,0.0,1488.0,2824.65,239
9537-VHDTA,1,Q3,False,0,1,None,True,2.98,False,True,Cable,26.0,True,False,False,False,False,False,False,True,Month-to-Month,False,Credit Card,51.2,51.2,0.0,0.0,2.98,54.18,240
4957-TIALW,1,Q3,False,0,15,Offer D,True,20.11,False,True,Cable,73.0,True,True,True,True,False,False,True,True,One Year,False,Credit Card,65.6,1010.0,0.0,0.0,301.65,1311.65,241
2054-PJOCK,1,Q3,False,0,60,None,True,16.11,True,True,Cable,18.0,False,False,True,True,True,True,True,True,One Year,False,Credit Card,80.55,4847.05,0.0,0.0,966.6,5813.65,242
9150-HEPMB,1,Q3,False,0,56,None,True,21.61,False,True,Cable,27.0,True,False,True,False,False,False,False,True,One Year,False,Credit Card,52.7,3019.7,0.0,0.0,1210.16,4229.86,243
9030-QGZNL,1,Q3,False,0,8,None,True,11.46,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,20.85,161.65,0.0,0.0,91.68,253.33,244
3126-WQMGH,1,Q3,True,6,49,None,True,28.42,True,True,DSL,41.0,False,False,False,False,False,False,True,False,Month-to-Month,True,Credit Card,52.15,2583.75,0.0,50.0,1392.58,4026.33,245
7176-WRTNX,1,Q3,False,0,70,Offer A,True,14.63,True,True,Fiber Optic,30.0,True,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,114.95,7711.25,0.0,0.0,1024.1,8735.35,246
9239-GZHZE,1,Q3,True,6,72,Offer A,True,24.85,True,True,Fiber Optic,47.0,True,True,True,True,True,True,True,True,Two Year,True,Credit Card,113.65,8124.2,0.0,0.0,1789.2,9913.4,247
