Customer_ID,Count,Quarter,Satisfaction_Score,Customer_Status,Churn_Label,Churn_Value,Churn_Score,CLTV,Churn_Category,Churn_Reason,inter_ID
0479-HMSWA,1,Q3,5,Stayed,No,0.0,62,5980.0,,,5022
0480-BIXDE,1,Q3,5,Stayed,No,0.0,66,3249.0,,,5618
0480-KYJVA,1,Q3,4,Stayed,No,0.0,26,5897.0,,,6647
0481-SUMCB,1,Q3,4,Stayed,No,0.0,69,5391.0,,,623
0484-FFVBJ,1,Q3,5,Stayed,No,0.0,29,4895.0,,,4410
0484-JPBRU,1,Q3,4,Stayed,No,0.0,40,3461.0,,,4278
0485-ZBSLN,1,Q3,5,Stayed,No,0.0,39,6263.0,,,5985
0486-HECZI,1,Q3,1,Churned,Yes,1.0,75,5154.0,Price,Long distance charges,1164
0486-LGCCH,1,Q3,3,Stayed,No,0.0,33,3372.0,,,2843
0487-CRLZF,1,Q3,5,Stayed,No,0.0,60,4517.0,,,4880
0487-RPVUM,1,Q3,4,Stayed,No,0.0,44,5404.0,,,6408
0487-VVUVK,1,Q3,4,Stayed,No,0.0,57,3829.0,,,6126
0488-GSLFR,1,Q3,1,Churned,Yes,1.0,91,3365.0,Dissatisfaction,Product dissatisfaction,2418
0489-WMEMG,1,Q3,3,Stayed,No,0.0,70,5237.0,,,6554
0491-KAPQG,1,Q3,5,Stayed,No,0.0,39,2071.0,,,4867
0495-RVCBF,1,Q3,3,Churned,Yes,1.0,75,2066.0,Other,Poor expertise of online support,1712
0495-ZBNGW,1,Q3,2,Churned,Yes,1.0,90,4324.0,Competitor,Competitor offered more data,274
0496-AHOOK,1,Q3,3,Stayed,No,0.0,68,4310.0,,,4551
0504-HHAPI,1,Q3,3,Churned,Yes,1.0,96,2420.0,Other,Don't know,305
0505-SPOOW,1,Q3,4,Stayed,No,0.0,30,4500.0,,,2853
0506-LVNGN,1,Q3,1,Churned,Yes,1.0,90,4028.0,Competitor,Competitor had better devices,92
0506-YLVKJ,1,Q3,3,Stayed,No,0.0,35,3136.0,,,6242
0508-OOLTO,1,Q3,3,Joined,No,0.0,67,3916.0,,,4944
0508-SQWPL,1,Q3,5,Stayed,No,0.0,23,5506.0,,,6960
0511-JTEOY,1,Q3,2,Churned,Yes,1.0,91,5824.0,Competitor,Competitor made better offer,2086
0512-FLFDW,1,Q3,5,Stayed,No,0.0,34,6442.0,,,819
0513-RBGPE,1,Q3,3,Stayed,No,0.0,66,5229.0,,,2762
0515-YPMCW,1,Q3,1,Churned,Yes,1.0,90,3525.0,Competitor,Competitor had better devices,2007
0516-OOHAR,1,Q3,3,Stayed,No,0.0,50,3411.0,,,6831
0516-QREYC,1,Q3,5,Stayed,No,0.0,71,3740.0,,,760
0516-UXRMT,1,Q3,3,Stayed,No,0.0,71,5801.0,,,2938
0516-VRYBW,1,Q3,3,Churned,Yes,1.0,85,4931.0,Attitude,Attitude of support person,1494
0516-WJVXC,1,Q3,1,Churned,Yes,1.0,78,5476.0,Dissatisfaction,Network reliability,1757
0519-DRGTI,1,Q3,4,Stayed,No,0.0,49,2522.0,,,4336
0519-XUZJU,1,Q3,2,Churned,Yes,1.0,93,3963.0,Dissatisfaction,Service dissatisfaction,2333
0520-FDVVT,1,Q3,3,Churned,Yes,1.0,80,2473.0,Price,Price too high,2434
0523-VNGTF,1,Q3,3,Stayed,No,0.0,70,5185.0,,,661
0524-IAVZO,1,Q3,2,Churned,Yes,1.0,90,3698.0,Other,Don't know,1581
0526-SXDJP,1,Q3,4,Stayed,No,0.0,29,6091.0,,,2573
0529-ONKER,1,Q3,3,Churned,Yes,1.0,96,2099.0,Attitude,Attitude of support person,95
0530-IJVDB,1,Q3,4,Stayed,No,0.0,65,5414.0,,,6959
0531-XBKMM,1,Q3,3,Stayed,No,0.0,57,5058.0,,,6923
0531-ZZJWQ,1,Q3,5,Stayed,No,0.0,54,4958.0,,,853
0533-BNWKF,1,Q3,1,Churned,Yes,1.0,91,5502.0,Competitor,Competitor made better offer,27
0533-UCAAU,1,Q3,5,Stayed,No,0.0,40,5462.0,,,935
0536-ACXIP,1,Q3,3,Stayed,No,0.0,53,6452.0,,,4346
0536-BGFMZ,1,Q3,4,Stayed,No,0.0,41,5145.0,,,3394
0536-ESJEP,1,Q3,4,Stayed,No,0.0,59,4544.0,,,5650
0537-QYZZN,1,Q3,3,Stayed,No,0.0,36,3412.0,,,886
0541-FITGH,1,Q3,3,Joined,No,0.0,34,5766.0,,,4368
0547-HURJB,1,Q3,3,Stayed,No,0.0,70,4001.0,,,6578
0549-CYCQN,1,Q3,5,Stayed,No,0.0,59,4673.0,,,777
0550-DCXLH,1,Q3,4,Stayed,No,0.0,65,4645.0,,,7033
0556-FJEGU,1,Q3,4,Stayed,No,0.0,58,4474.0,,,3162
0557-ASKVU,1,Q3,5,Stayed,No,0.0,33,4948.0,,,2574
0559-CKHUS,1,Q3,3,Stayed,No,0.0,77,5758.0,,,5309
0562-FGDCR,1,Q3,3,Stayed,No,0.0,25,4703.0,,,5702
0562-HKHML,1,Q3,4,Stayed,No,0.0,71,5574.0,,,6311
0562-KBDVM,1,Q3,3,Stayed,No,0.0,26,4442.0,,,3417
0564-JJHGS,1,Q3,2,Churned,Yes,1.0,90,5007.0,Dissatisfaction,Limited range of services,1719
0564-MUUQK,1,Q3,3,Stayed,No,0.0,73,3186.0,,,3789
0565-IYCGT,1,Q3,1,Churned,Yes,1.0,93,6230.0,Competitor,Competitor made better offer,1533
0565-JUPYD,1,Q3,4,Stayed,No,0.0,43,4908.0,,,5276
0567-GGCAC,1,Q3,3,Stayed,No,0.0,71,2845.0,,,4099
0567-XRHCU,1,Q3,3,Stayed,No,0.0,73,4479.0,,,5754
0568-ONFPC,1,Q3,1,Churned,Yes,1.0,83,2102.0,Other,Moved,2300
0570-BFQHT,1,Q3,3,Stayed,No,0.0,26,3581.0,,,4594
0572-ZJKLT,1,Q3,3,Stayed,No,0.0,58,4736.0,,,6705
0575-CUQOV,1,Q3,4,Stayed,No,0.0,29,6150.0,,,894
0576-WNXXC,1,Q3,1,Churned,Yes,1.0,75,2999.0,Dissatisfaction,Service dissatisfaction,271
0577-WHMEV,1,Q3,3,Stayed,No,0.0,73,4839.0,,,5398
0578-SKVMF,1,Q3,1,Churned,Yes,1.0,88,3804.0,Competitor,Competitor had better devices,1221
0580-PIQHM,1,Q3,3,Stayed,No,0.0,52,3275.0,,,6040
0581-BXBUB,1,Q3,4,Stayed,No,0.0,50,4503.0,,,773
0581-MDMPW,1,Q3,3,Stayed,No,0.0,37,5557.0,,,4329
0582-AVCLN,1,Q3,5,Stayed,No,0.0,59,5919.0,,,5114
0584-BJQGZ,1,Q3,4,Stayed,No,0.0,63,4855.0,,,5656
0585-EGDDA,1,Q3,3,Stayed,No,0.0,31,2478.0,,,4608
0587-DMGBH,1,Q3,3,Churned,Yes,1.0,75,2269.0,Competitor,Competitor offered higher download speeds,1771
0594-UFTUL,1,Q3,4,Stayed,No,0.0,31,2928.0,,,5562
0595-ITUDF,1,Q3,3,Stayed,No,0.0,37,5371.0,,,5338
0596-BQCEQ,1,Q3,1,Churned,Yes,1.0,93,4120.0,Competitor,Competitor had better devices,1728
0599-XNYDO,1,Q3,5,Stayed,No,0.0,33,5456.0,,,5481
0601-WZHJF,1,Q3,3,Churned,Yes,1.0,76,5360.0,Attitude,Attitude of service provider,2258
0602-DDUML,1,Q3,3,Stayed,No,0.0,38,4487.0,,,3806
0603-OLQDC,1,Q3,3,Stayed,No,0.0,36,5796.0,,,4741
0603-TPMIB,1,Q3,4,Stayed,No,0.0,30,4746.0,,,5139
0604-THJFP,1,Q3,3,Stayed,No,0.0,46,5446.0,,,3163
0607-DAAHE,1,Q3,3,Churned,Yes,1.0,66,6265.0,Price,Long distance charges,2092
0607-MVMGC,1,Q3,3,Stayed,No,0.0,63,2595.0,,,3813
0608-JDVEC,1,Q3,4,Stayed,No,0.0,61,5914.0,,,5176
0611-DFXKO,1,Q3,2,Churned,Yes,1.0,78,4594.0,Dissatisfaction,Service dissatisfaction,1716
0612-RTZZA,1,Q3,2,Churned,Yes,1.0,87,4628.0,Price,Price too high,239
0613-WUXUM,1,Q3,3,Stayed,No,0.0,53,5261.0,,,6418
0616-ATFGB,1,Q3,1,Churned,Yes,1.0,95,2119.0,Competitor,Competitor had better devices,436
0617-AQNWT,1,Q3,1,Churned,Yes,1.0,66,6347.0,Competitor,Competitor made better offer,2488
0617-FHSGK,1,Q3,2,Churned,Yes,1.0,90,5283.0,Price,Extra data charges,1747
0618-XWMSS,1,Q3,1,Churned,Yes,1.0,91,5392.0,Price,Long distance charges,1933
0619-OLYUR,1,Q3,3,Stayed,No,0.0,80,6437.0,,,2914
0620-DLSLK,1,Q3,3,Stayed,No,0.0,71,2054.0,,,5835
0620-XEFWH,1,Q3,4,Stayed,No,0.0,63,5279.0,,,3554
0621-CXBKL,1,Q3,5,Stayed,No,0.0,54,4116.0,,,3279
0621-HJWXJ,1,Q3,4,Stayed,No,0.0,41,4980.0,,,2874
0621-JFHOL,1,Q3,3,Stayed,No,0.0,62,3180.0,,,2699
0621-TSSMU,1,Q3,5,Stayed,No,0.0,65,4838.0,,,4722
0621-TWIEM,1,Q3,1,Churned,Yes,1.0,67,4097.0,Attitude,Attitude of support person,1508
0623-EJQEG,1,Q3,3,Stayed,No,0.0,76,5774.0,,,6461
0623-GDISB,1,Q3,3,Joined,No,0.0,27,5838.0,,,6083
0623-IIHUG,1,Q3,1,Churned,Yes,1.0,90,4778.0,Competitor,Competitor made better offer,24
0625-AFOHS,1,Q3,3,Stayed,No,0.0,69,2784.0,,,6547
0626-QXNGV,1,Q3,5,Stayed,No,0.0,68,5613.0,,,5512
0628-CNQRM,1,Q3,1,Churned,Yes,1.0,76,3378.0,Other,Don't know,1948
0634-SZPQA,1,Q3,2,Churned,Yes,1.0,67,4650.0,Competitor,Competitor offered higher download speeds,1351
0635-WKOLD,1,Q3,5,Stayed,No,0.0,32,5507.0,,,4357
0637-KVDLV,1,Q3,1,Churned,Yes,1.0,80,5944.0,Other,Don't know,2075
0637-UBJRP,1,Q3,1,Churned,Yes,1.0,77,4745.0,Competitor,Competitor offered higher download speeds,2398
0637-YLETY,1,Q3,1,Churned,Yes,1.0,96,5915.0,Attitude,Attitude of service provider,1455
0639-TSIQW,1,Q3,1,Churned,Yes,1.0,70,5620.0,Competitor,Competitor offered more data,2535
0640-YJTPY,1,Q3,5,Stayed,No,0.0,71,4974.0,,,3514
0641-EVBOJ,1,Q3,4,Joined,No,0.0,56,5755.0,,,5172
0643-OKLRP,1,Q3,1,Churned,Yes,1.0,95,5915.0,Dissatisfaction,Network reliability,344
0644-OQMDK,1,Q3,4,Stayed,No,0.0,34,4510.0,,,1067
0650-BWOZN,1,Q3,3,Stayed,No,0.0,66,5313.0,,,830
0654-HMSHN,1,Q3,2,Churned,Yes,1.0,77,3796.0,Attitude,Attitude of support person,2273
0654-PQKDW,1,Q3,3,Stayed,No,0.0,24,4133.0,,,4168
0655-RBDUG,1,Q3,1,Churned,Yes,1.0,86,2561.0,Competitor,Competitor had better devices,1355
0655-YDGFJ,1,Q3,3,Stayed,No,0.0,66,4825.0,,,4928
0657-DOGUM,1,Q3,4,Stayed,No,0.0,76,4077.0,,,6931
0661-KBKPA,1,Q3,4,Stayed,No,0.0,73,5052.0,,,4153
0661-KQHNK,1,Q3,5,Stayed,No,0.0,46,5518.0,,,6728
0661-WCQNQ,1,Q3,4,Stayed,No,0.0,28,3733.0,,,3385
0661-XEYAN,1,Q3,1,Churned,Yes,1.0,90,3884.0,Competitor,Competitor had better devices,97
0665-XHDJU,1,Q3,5,Stayed,No,0.0,51,6022.0,,,6524
0666-UXTJO,1,Q3,5,Stayed,No,0.0,27,5393.0,,,1139
0667-NSRGI,1,Q3,4,Stayed,No,0.0,75,2478.0,,,5417
0668-OGMHD,1,Q3,4,Stayed,No,0.0,77,3766.0,,,3332
0670-ANMUU,1,Q3,3,Stayed,No,0.0,37,5319.0,,,4828
0670-KDOMA,1,Q3,4,Joined,No,0.0,69,5854.0,,,5169
0673-IGUQO,1,Q3,4,Joined,No,0.0,38,4845.0,,,3892
0674-DGMAQ,1,Q3,5,Stayed,No,0.0,77,5804.0,,,753
0674-EYYZV,1,Q3,3,Joined,No,0.0,74,5882.0,,,6800
0674-GCDXG,1,Q3,4,Stayed,No,0.0,38,5816.0,,,6166
0675-NCDYU,1,Q3,3,Stayed,No,0.0,74,6491.0,,,6108
0678-RLHVP,1,Q3,5,Stayed,No,0.0,67,5731.0,,,3114
0679-IDSTG,1,Q3,1,Churned,Yes,1.0,87,4568.0,Competitor,Competitor had better devices,187
0679-TDGAK,1,Q3,3,Stayed,No,0.0,21,5141.0,,,4139
0680-DFNNY,1,Q3,2,Churned,Yes,1.0,90,2055.0,Competitor,Competitor offered more data,1428
0682-USIXD,1,Q3,3,Stayed,No,0.0,23,2937.0,,,6941
0684-AOSIH,1,Q3,1,Churned,Yes,1.0,82,4489.0,Dissatisfaction,Network reliability,1889
0685-MLYYM,1,Q3,2,Churned,Yes,1.0,96,4407.0,Price,Long distance charges,451
0687-ZVTHB,1,Q3,1,Churned,Yes,1.0,68,4415.0,Competitor,Competitor offered more data,2324
0689-DSXGL,1,Q3,3,Stayed,No,0.0,22,5494.0,,,4644
0689-NKYLF,1,Q3,2,Churned,Yes,1.0,86,4028.0,Attitude,Attitude of support person,1805
0690-SRQID,1,Q3,3,Stayed,No,0.0,72,4925.0,,,6439
0691-IFBQW,1,Q3,1,Churned,Yes,1.0,81,2403.0,Competitor,Competitor made better offer,48
0691-JVSYA,1,Q3,1,Churned,Yes,1.0,80,4328.0,Competitor,Competitor had better devices,1176
0691-NIKRI,1,Q3,5,Stayed,No,0.0,31,3784.0,,,6580
0696-UKTOX,1,Q3,4,Stayed,No,0.0,80,2496.0,,,5857
0697-ZMSWS,1,Q3,1,Churned,Yes,1.0,87,2330.0,Dissatisfaction,Limited range of services,1794
0699-NDKJM,1,Q3,3,Stayed,No,0.0,38,4115.0,,,2683
0701-RFGFI,1,Q3,5,Stayed,No,0.0,41,6136.0,,,3790
0701-TJSEF,1,Q3,3,Stayed,No,0.0,40,4366.0,,,5072
0702-PGIBZ,1,Q3,2,Churned,Yes,1.0,91,2777.0,Competitor,Competitor made better offer,2400
0704-VCUMB,1,Q3,3,Stayed,No,0.0,55,5974.0,,,5948
0707-HOVVN,1,Q3,4,Stayed,No,0.0,62,6024.0,,,896
0708-LGSMF,1,Q3,3,Stayed,No,0.0,44,2731.0,,,6406
0708-SJDIS,1,Q3,5,Stayed,No,0.0,55,5567.0,,,5761
0709-TVGUR,1,Q3,1,Churned,Yes,1.0,69,3145.0,Competitor,Competitor had better devices,178
0716-BQNDX,1,Q3,3,Stayed,No,0.0,75,4276.0,,,1028
0719-SYFRB,1,Q3,1,Churned,Yes,1.0,67,5670.0,Competitor,Competitor offered higher download speeds,1255
0722-SVSFK,1,Q3,3,Stayed,No,0.0,56,5041.0,,,4157
0722-TROQR,1,Q3,1,Churned,Yes,1.0,78,2122.0,Price,Lack of affordable download/upload speed,302
0723-DRCLG,1,Q3,2,Churned,Yes,1.0,94,2394.0,Other,Don't know,474
0723-FDLAY,1,Q3,5,Stayed,No,0.0,57,2292.0,,,5590
0723-VSOBE,1,Q3,3,Stayed,No,0.0,38,5715.0,,,601
0725-CXOTM,1,Q3,3,Stayed,No,0.0,68,4844.0,,,6482
0727-BMPLR,1,Q3,3,Churned,Yes,1.0,83,5679.0,Competitor,Competitor offered higher download speeds,51
0727-BNRLG,1,Q3,3,Stayed,No,0.0,20,5709.0,,,3626
0727-IWKVK,1,Q3,2,Churned,Yes,1.0,91,4748.0,Price,Extra data charges,2211
0730-BGQGF,1,Q3,3,Stayed,No,0.0,63,6291.0,,,4057
0730-KOAVE,1,Q3,3,Stayed,No,0.0,75,4219.0,,,3112
0731-EBJQB,1,Q3,3,Stayed,No,0.0,26,5482.0,,,2581
0732-OCQOC,1,Q3,4,Stayed,No,0.0,42,5674.0,,,2824
0733-VUNUW,1,Q3,1,Churned,Yes,1.0,90,4126.0,Competitor,Competitor had better devices,2301
0734-OXWBT,1,Q3,3,Joined,No,0.0,56,2584.0,,,5886
0739-UUAJR,1,Q3,3,Stayed,No,0.0,28,4954.0,,,4165
0742-LAFQK,1,Q3,3,Stayed,No,0.0,46,5152.0,,,2912
0742-MOABM,1,Q3,2,Churned,Yes,1.0,82,3394.0,Competitor,Competitor made better offer,1186
0742-NXBGR,1,Q3,1,Churned,Yes,1.0,71,4278.0,Competitor,Competitor had better devices,2422
0743-HNPFG,1,Q3,3,Stayed,No,0.0,50,5628.0,,,3485
0743-HRVFF,1,Q3,5,Stayed,No,0.0,48,4132.0,,,5118
0744-BIKKF,1,Q3,3,Stayed,No,0.0,67,4621.0,,,3849
0744-GKNGE,1,Q3,3,Stayed,No,0.0,70,4915.0,,,4736
0746-JTRFU,1,Q3,1,Churned,Yes,1.0,77,4810.0,Dissatisfaction,Product dissatisfaction,1955
0748-RDGGM,1,Q3,2,Churned,Yes,1.0,82,6136.0,Price,Long distance charges,1833
0749-IRGQE,1,Q3,4,Stayed,No,0.0,48,4118.0,,,1116
0750-EBAIU,1,Q3,3,Stayed,No,0.0,29,4770.0,,,2867
0750-EKNGL,1,Q3,5,Stayed,No,0.0,46,4476.0,,,4619
0754-EEBDC,1,Q3,4,Stayed,No,0.0,74,2347.0,,,3749
0754-UKWQP,1,Q3,1,Churned,Yes,1.0,66,3790.0,Competitor,Competitor had better devices,2385
0756-MPZRL,1,Q3,3,Stayed,No,0.0,22,3007.0,,,5938
0757-WCUUZ,1,Q3,3,Stayed,No,0.0,72,4232.0,,,5152
0761-AETCS,1,Q3,2,Churned,Yes,1.0,92,3236.0,Attitude,Attitude of support person,1571
0769-MURVM,1,Q3,3,Stayed,No,0.0,52,6187.0,,,5216
0771-CHWSK,1,Q3,3,Stayed,No,0.0,78,4838.0,,,5972
0771-WLCLA,1,Q3,3,Stayed,No,0.0,70,2683.0,,,2820
0772-GYEQQ,1,Q3,2,Churned,Yes,1.0,93,5202.0,Competitor,Competitor offered more data,1700
0774-IFUVM,1,Q3,3,Stayed,No,0.0,42,5942.0,,,3266
0774-RMNUW,1,Q3,4,Stayed,No,0.0,63,6420.0,,,5936
0778-NELLA,1,Q3,1,Churned,Yes,1.0,95,5352.0,Competitor,Competitor offered higher download speeds,2229
0780-XNZFN,1,Q3,5,Stayed,No,0.0,49,4193.0,,,6362
0781-LKXBR,1,Q3,1,Churned,Yes,1.0,70,4038.0,Competitor,Competitor had better devices,53
0784-GTUUK,1,Q3,4,Stayed,No,0.0,66,4811.0,,,3315
0784-ZQJZX,1,Q3,4,Stayed,No,0.0,72,5730.0,,,4155
0786-IVLAW,1,Q3,3,Stayed,No,0.0,20,4722.0,,,967
0786-VSSUD,1,Q3,1,Churned,Yes,1.0,92,5692.0,Competitor,Competitor had better devices,471
0787-LHDYT,1,Q3,3,Stayed,No,0.0,64,5667.0,,,6260
0788-DXBFY,1,Q3,3,Stayed,No,0.0,72,4801.0,,,3965
0793-TWELN,1,Q3,3,Stayed,No,0.0,62,2841.0,,,3606
0794-YVSGE,1,Q3,3,Stayed,No,0.0,76,5265.0,,,3703
0795-GMVQO,1,Q3,4,Stayed,No,0.0,26,5416.0,,,4892
0795-LAFGP,1,Q3,3,Stayed,No,0.0,40,5633.0,,,2913
0795-XCCTE,1,Q3,3,Stayed,No,0.0,51,6141.0,,,1014
0799-DDIHE,1,Q3,5,Stayed,No,0.0,68,3103.0,,,3541
0804-XBFBV,1,Q3,3,Stayed,No,0.0,57,5916.0,,,6068
0804-YGEQV,1,Q3,4,Stayed,No,0.0,77,5119.0,,,7014
0807-ZABDG,1,Q3,1,Churned,Yes,1.0,90,4412.0,Competitor,Competitor offered higher download speeds,2404
0810-BDHAW,1,Q3,3,Stayed,No,0.0,77,2506.0,,,3044
0810-DHDBD,1,Q3,3,Stayed,No,0.0,39,5806.0,,,3208
0811-GSDTP,1,Q3,5,Stayed,No,0.0,22,3540.0,,,3144
0812-WUPTB,1,Q3,2,Churned,Yes,1.0,69,3022.0,Price,Long distance charges,257
0813-TAXXS,1,Q3,5,Stayed,No,0.0,59,6483.0,,,5510
0815-MFZGM,1,Q3,4,Stayed,No,0.0,76,4545.0,,,4298
0816-TSPHQ,1,Q3,3,Joined,No,0.0,79,3976.0,,,6143
0817-HSUSE,1,Q3,5,Joined,No,0.0,43,2954.0,,,3696
0818-OCPZO,1,Q3,3,Churned,Yes,1.0,83,2571.0,Competitor,Competitor offered more data,445
0820-FNRNX,1,Q3,3,Stayed,No,0.0,46,2814.0,,,4221
0822-GAVAP,1,Q3,1,Churned,Yes,1.0,65,3146.0,Competitor,Competitor made better offer,1271
0822-QGCXA,1,Q3,5,Stayed,No,0.0,35,5907.0,,,1110
0823-HSCDJ,1,Q3,2,Churned,Yes,1.0,90,5597.0,Competitor,Competitor made better offer,43
0824-VWDPO,1,Q3,4,Stayed,No,0.0,73,3682.0,,,6541
0825-CPPQH,1,Q3,4,Stayed,No,0.0,72,4241.0,,,5488
0827-ITJPH,1,Q3,3,Stayed,No,0.0,28,5703.0,,,6792
0829-DDVLK,1,Q3,5,Stayed,No,0.0,71,4359.0,,,3981
0829-XXPLX,1,Q3,4,Stayed,No,0.0,68,2098.0,,,5173
0831-JNISG,1,Q3,4,Stayed,No,0.0,20,5406.0,,,3265
0835-DUUIQ,1,Q3,5,Stayed,No,0.0,63,2050.0,,,3143
0835-JKADZ,1,Q3,4,Stayed,No,0.0,54,4361.0,,,3122
0836-SEYLU,1,Q3,1,Churned,Yes,1.0,91,4800.0,Competitor,Competitor had better devices,1866
0839-JTCUD,1,Q3,3,Stayed,No,0.0,20,4082.0,,,3958
0839-QNXME,1,Q3,3,Stayed,No,0.0,78,3986.0,,,3685
0840-DCNZE,1,Q3,4,Stayed,No,0.0,57,5631.0,,,5019
0840-DFEZH,1,Q3,3,Stayed,No,0.0,37,4989.0,,,4694
0841-NULXI,1,Q3,1,Churned,Yes,1.0,71,3958.0,Other,Don't know,1365
0842-IWYCP,1,Q3,5,Stayed,No,0.0,44,2626.0,,,3880
0843-WTBXE,1,Q3,1,Churned,Yes,1.0,90,4753.0,Other,Don't know,2201
0847-HGRML,1,Q3,3,Stayed,No,0.0,37,4402.0,,,5987
0848-SOMKO,1,Q3,3,Stayed,No,0.0,66,4483.0,,,6613
0848-ZGQIJ,1,Q3,5,Stayed,No,0.0,36,3050.0,,,5379
0851-DFJKB,1,Q3,4,Stayed,No,0.0,55,4497.0,,,3152
0853-NWIFK,1,Q3,3,Stayed,No,0.0,64,4868.0,,,5356
0853-TWRVK,1,Q3,3,Stayed,No,0.0,48,5981.0,,,4825
0854-UYHZD,1,Q3,4,Stayed,No,0.0,55,2816.0,,,3777
0856-NAOES,1,Q3,5,Stayed,No,0.0,80,2191.0,,,6319
0859-YGKFW,1,Q3,5,Stayed,No,0.0,63,4458.0,,,6682
0862-PRCBS,1,Q3,3,Stayed,No,0.0,45,4121.0,,,3134
0864-FVJNJ,1,Q3,3,Stayed,No,0.0,20,4952.0,,,6565
0866-QLSIR,1,Q3,2,Churned,Yes,1.0,75,5189.0,Attitude,Attitude of support person,1592
0867-LDTTC,1,Q3,4,Stayed,No,0.0,68,5900.0,,,4542
0867-MKZVY,1,Q3,1,Churned,Yes,1.0,86,5719.0,Price,Price too high,1173
0868-VJRDR,1,Q3,4,Stayed,No,0.0,36,4337.0,,,5667
0869-PAPRP,1,Q3,3,Stayed,No,0.0,23,3935.0,,,703
0870-VEMYL,1,Q3,1,Churned,Yes,1.0,74,5435.0,Competitor,Competitor offered higher download speeds,2347
0871-OPBXW,1,Q3,3,Joined,No,0.0,80,5191.0,,,7035
0871-URUWO,1,Q3,1,Churned,Yes,1.0,66,2003.0,Competitor,Competitor had better devices,2346
0872-CASZJ,1,Q3,3,Stayed,No,0.0,29,4765.0,,,6675
0872-JCPIB,1,Q3,4,Stayed,No,0.0,63,3921.0,,,3317
0872-NXJYS,1,Q3,1,Churned,Yes,1.0,81,3246.0,Competitor,Competitor offered more data,2464
0875-CABNR,1,Q3,3,Churned,Yes,1.0,94,3320.0,Attitude,Attitude of support person,375
0876-WDUUZ,1,Q3,2,Churned,Yes,1.0,90,3716.0,Price,Long distance charges,1746
0877-SDMBN,1,Q3,3,Churned,Yes,1.0,91,6117.0,Competitor,Competitor made better offer,2195
0880-FVFWF,1,Q3,5,Stayed,No,0.0,64,4449.0,,,4222
0880-TKATG,1,Q3,1,Churned,Yes,1.0,84,4417.0,Competitor,Competitor had better devices,1227
0883-EIBTI,1,Q3,3,Churned,Yes,1.0,82,2484.0,Dissatisfaction,Limited range of services,2060
0885-HMGPY,1,Q3,3,Stayed,No,0.0,67,6469.0,,,6550
0886-QGENL,1,Q3,1,Churned,Yes,1.0,77,4853.0,Attitude,Attitude of service provider,466
0887-HJGAR,1,Q3,3,Churned,Yes,1.0,95,2295.0,Competitor,Competitor offered higher download speeds,1263
0887-WBJVH,1,Q3,4,Stayed,No,0.0,20,4700.0,,,3292
0895-DQHEW,1,Q3,1,Churned,Yes,1.0,77,4019.0,Competitor,Competitor offered more data,1773
0895-LMRSF,1,Q3,4,Stayed,No,0.0,50,3314.0,,,2733
0895-LNKRC,1,Q3,4,Stayed,No,0.0,43,3461.0,,,4833
0895-UADGO,1,Q3,3,Stayed,No,0.0,66,5489.0,,,3437
0897-FEGMU,1,Q3,3,Churned,Yes,1.0,84,5286.0,Dissatisfaction,Network reliability,1799
0898-XCGTF,1,Q3,5,Stayed,No,0.0,49,5926.0,,,6784
0899-LIIBW,1,Q3,5,Stayed,No,0.0,76,5891.0,,,5675
0899-WZRSD,1,Q3,3,Stayed,No,0.0,31,5680.0,,,5784
0902-RFHOF,1,Q3,3,Stayed,No,0.0,26,2907.0,,,6596
0902-XKXPN,1,Q3,3,Stayed,No,0.0,78,5463.0,,,5659
0906-QVPMS,1,Q3,4,Stayed,No,0.0,26,5398.0,,,5222
0907-HQNTS,1,Q3,3,Stayed,No,0.0,47,4588.0,,,733
0909-SDHNU,1,Q3,3,Stayed,No,0.0,56,4236.0,,,5747
0909-SELIE,1,Q3,4,Stayed,No,0.0,72,4302.0,,,6504
0913-XWSCN,1,Q3,4,Stayed,No,0.0,20,6411.0,,,2866
0916-KNFAJ,1,Q3,4,Stayed,No,0.0,76,5117.0,,,6433
0916-QOFDP,1,Q3,3,Stayed,No,0.0,29,3471.0,,,855
0917-EZOLA,1,Q3,3,Churned,Yes,1.0,74,5925.0,Price,Extra data charges,224
0921-OHLVP,1,Q3,4,Stayed,No,0.0,59,5357.0,,,5647
0923-PNFUB,1,Q3,2,Churned,Yes,1.0,65,4852.0,Attitude,Attitude of support person,1515
0924-BJCRC,1,Q3,3,Stayed,No,0.0,44,4340.0,,,742
0925-VYDLG,1,Q3,3,Churned,Yes,1.0,83,5898.0,Attitude,Attitude of service provider,1574
0927-CNGRH,1,Q3,4,Joined,No,0.0,21,5272.0,,,6619
0927-LCSMG,1,Q3,3,Churned,Yes,1.0,75,3331.0,Competitor,Competitor offered more data,1363
0928-JMXNP,1,Q3,4,Stayed,No,0.0,46,2914.0,,,778
0928-XUTSN,1,Q3,4,Stayed,No,0.0,37,3895.0,,,7017
0929-HYQEW,1,Q3,3,Joined,No,0.0,23,2085.0,,,3184
0929-PECLO,1,Q3,4,Stayed,No,0.0,38,4438.0,,,908
0930-EHUZA,1,Q3,5,Stayed,No,0.0,38,4771.0,,,5720
0931-MHTEM,1,Q3,4,Stayed,No,0.0,69,4478.0,,,5664
0932-YIXYU,1,Q3,3,Stayed,No,0.0,64,5134.0,,,6218
